TimeUS,RATE-R,ATT-Roll,RATE-P,ATT-Pitch,RATE-Y,ATT-Yaw,RCOU-C1,RCOU-C2,RCOU-C3,RCOU-C4,,,,,,,,
455298300,16.99927,-6.47,40.00787,-7.49,-62.94727,188.3,1636,1419,1819,1150,,,,,,,,
455399639,31.1564,-4.92,56.8643,-6.33,-49.27113,182.76,1773,1150,1697,1272,,,,,,,,
455506793,15.67428,-3.82,-8.426242,-5.1,-26.83136,178.7,1698,1376,1722,1150,,,,,,,,
455608154,0.2391468,-2.88,-24.81458,-3.83,-4.627089,176.74,1449,1705,1150,1701,,,,,,,,
455709550,14.8329,-3,8.680573,-5.05,2.259019,176.33,1614,1692,1890,1150,,,,,,,,
455811330,-2.268834,-2.36,28.68219,-2.98,4.467371,176.48,1257,1773,1497,1471,,,,,,,,
455913597,18.15675,-0.97,11.25147,-1.52,11.30517,177.34,1684,1245,1695,1150,,,,,,,,
456014992,-0.08410937,-0.64,12.46663,-0.78,5.180266,178.22,1323,1636,1592,1396,,,,,,,,
456117239,8.558542,-1,-22.60456,-2.98,13.01699,179.41,1570,1429,1734,1270,,,,,,,,
456218360,5.338489,-1.23,-34.60065,-5,7.355486,180.32,1534,1433,1262,1734,,,,,,,,
456319862,6.567801,-0.59,-33.16158,-5.32,8.280609,180.96,1614,1294,1542,1493,,,,,,,,
456421582,28.13857,1.16,87.06052,-3.92,10.51938,181.68,1711,1150,1463,1577,,,,,,,,
456523750,33.37372,2.83,68.25687,-2.4,10.80768,182.88,1729,1165,1762,1150,,,,,,,,
456624880,24.26157,3.74,41.06447,-2.08,18.93824,184.43,1671,1299,1742,1150,,,,,,,,
456726302,-20.54424,4.58,-61.0532,-2.76,28.3198,186.19,1746,1150,1697,1338,,,,,,,,
456827644,-23.2039,5.03,-46.02866,-3.25,24.33069,188.31,1741,1329,1826,1150,,,,,,,,
456932156,4.536273,5.02,75.86012,-1.36,26.01093,191,1279,1731,1150,1793,,,,,,,,
457033249,16.05286,5.28,54.2554,-1.14,33.84837,193.91,1286,1752,1150,1798,,,,,,,,
457135177,12.1493,5.74,26.91346,-2.59,38.18366,197.08,1759,1303,1800,1150,,,,,,,,
457241636,1.474776,6.07,37.85008,-2.17,41.37905,201.05,1598,1575,1212,1735,,,,,,,,
457342937,33.565,6.98,6.93963,-2.85,47.9825,205.27,1399,1781,1362,1651,,,,,,,,
457444432,11.355,9.1,69.52137,-2.93,51.39952,210.36,1150,1820,1204,1740,,,,,,,,
457546404,1.959527,11,-62.88504,-2.59,63.89311,216.39,1549,1574,1150,1746,,,,,,,,
457647507,56.55008,13.54,4.211458,-3.84,73.03696,222.81,1595,1566,1150,1773,,,,,,,,
457748741,1.914715,14.4,8.830555,-5.12,74.95116,229.85,1804,1233,1633,1401,,,,,,,,
457850879,0.4733645,11.76,26.82551,-7.51,82.44906,237.43,1650,1528,1853,1150,,,,,,,,
457951776,-34.13315,9.05,-18.73283,-8.85,72.78668,244.9,1630,1379,1785,1150,,,,,,,,
458053566,-8.68533,7.36,18.49247,-10.12,71.45197,252.27,1396,1548,1611,1558,,,,,,,,
458155004,-2.849092,5.18,-12.53033,-11.97,67.39716,259.2,1561,1562,1949,1150,,,,,,,,
458259376,-0.06711989,4.28,-51.90993,-11.79,63.95847,265.6,1609,1465,1949,1150,,,,,,,,
458360341,12.56956,3.62,6.53169,-10.43,53.0337,271.51,1215,1601,1290,1888,,,,,,,,
458461765,-19.06009,2.02,8.829856,-9.47,49.6405,276.93,1490,1304,1949,1308,,,,,,,,
458563559,19.91728,1.21,86.39462,-8.24,35.88264,281.21,1150,1768,1180,1876,,,,,,,,
458665149,8.780725,0.19,38.54512,-6.36,26.83652,285.03,1331,1296,1862,1556,,,,,,,,
458765866,-20.51911,-0.64,-61.1874,-5.97,21.965,287.92,1350,1738,1150,1949,,,,,,,,
458867663,-14.25325,-2.21,50.70407,-5.83,11.82981,290.07,1547,1150,1582,1879,,,,,,,,
458969336,16.32319,-2.59,-1.939269,-5.82,8.395614,291.9,1611,1515,1150,1925,,,,,,,,
459071374,-26.29138,-3.15,-53.46304,-6.25,1.172471,292.93,1781,1150,1822,1447,,,,,,,,
459172582,-14.36368,-3.6,-39.8903,-6.08,8.594613,293.62,1298,1688,1150,1880,,,,,,,,
459273884,-1.362716,-2.74,12.39202,-4.25,-13.97549,293.16,1543,1338,1184,1924,,,,,,,,
459375393,-14.95177,-2.94,-0.4621356,-3.59,-16.47827,291.59,1462,1397,1848,1577,,,,,,,,
459476775,23.51269,-2.77,33.39977,-1.71,-7.961555,289.76,1150,1697,1463,1834,,,,,,,,
459578725,-1.411201,-2.52,3.491224,-0.32,-11.67975,288.25,1277,1550,1532,1815,,,,,,,,
459679640,-5.410304,-2.84,2.442214,-0.12,-15.05323,286.88,1275,1781,1150,1949,,,,,,,,
459780796,9.716177,-2.4,35.61504,-0.04,-12.50911,285.71,1150,1812,1218,1910,,,,,,,,
459882314,8.965226,-1.83,3.297627,1.32,-18.78066,284.48,1150,1648,1604,1642,,,,,,,,
459983900,-13.25282,-2.51,-13.07196,0.32,-10.94826,283.26,1435,1727,1150,1941,,,,,,,,
460085973,-20.18028,-2.77,-52.08758,-0.3,-10.71157,281.97,1150,1762,1281,1840,,,,,,,,
460187588,-16.14185,-2.28,1.230307,1.9,-7.959706,280.85,1571,1400,1852,1255,,,,,,,,
460288995,11.87631,-1.97,-8.284665,2.36,-1.594519,280.04,1684,1400,1843,1150,,,,,,,,
460390268,13.83358,-1.46,56.29746,3.38,-1.872387,279.78,1692,1150,1743,1364,,,,,,,,
460491744,22.45712,-1.87,37.9984,3.85,-3.155991,279.82,1299,1727,1150,1949,,,,,,,,
460593734,13.85751,-1.52,-9.323547,4.48,-5.463942,279.48,1675,1150,1595,1620,,,,,,,,
460695356,-19.0731,-3.19,-23.67801,3.14,-10.01766,278.94,1638,1302,1848,1150,,,,,,,,
460796278,-22.79839,-4.76,11.01035,3.95,-13.56704,278.06,1690,1150,1780,1357,,,,,,,,
460898842,13.80449,-4.53,-3.731339,6.12,-12.39293,276.49,1150,1512,1519,1716,,,,,,,,
461000300,20.17521,-4.46,-4.985257,5.19,-21.45555,274.44,1470,1362,1233,1932,,,,,,,,
461101422,0.3511535,-4.9,12.79887,4.64,-35.10655,271.45,1268,1554,1458,1835,,,,,,,,
461202757,-6.111232,-5.83,38.14334,4.38,-36.90043,267.92,1628,1150,1830,1494,,,,,,,,
461305290,-2.740072,-6.73,47.77463,5.59,-39.3433,264.15,1679,1300,1828,1150,,,,,,,,
461406848,8.450069,-6.96,-5.801535,7.76,-48.72688,259.85,1203,1379,1641,1741,,,,,,,,
461508788,-24.05502,-8.02,-40.68077,6.38,-57.63018,255.05,1150,1562,1601,1907,,,,,,,,
461610260,-14.26032,-9.06,-18.26877,3.56,-70.24077,249.47,1442,1265,1779,1688,,,,,,,,
461712321,14.91916,-9.46,9.388938,1.74,-54.17955,243.37,1402,1613,1150,1898,,,,,,,,
461813876,13.63014,-9.13,-22.32859,-0.08,-67.30968,236.32,1150,1636,1452,1921,,,,,,,,
461915615,-2.680885,-7.77,13.47822,-1.73,-77.40035,228.92,1344,1640,1150,1949,,,,,,,,
462017535,24.18535,-5.91,37.25303,-2.57,-75.09565,221.27,1619,1336,1764,1603,,,,,,,,
462119425,33.13395,-4.65,78.42647,-3.12,-70.38482,213.65,1150,1745,1354,1881,,,,,,,,
462220636,-2.800798,-3.68,-38.60933,-2.92,-70.08363,206.28,1717,1150,1688,1462,,,,,,,,
462321891,-12.28552,-2.61,19.79933,-1.03,-65.40331,199.13,1467,1635,1150,1892,,,,,,,,
462423531,-17.4199,-3.2,-36.88304,-3.2,-52.45861,192.92,1577,1641,1867,1150,,,,,,,,
462526002,-19.45737,-3.06,16.87659,-4.63,-42.92907,187.97,1863,1150,1738,1322,,,,,,,,
462626880,4.437718,-2.37,-80.70391,-6.29,-27.2271,184.55,1484,1660,1150,1769,,,,,,,,
462728295,40.97308,-0.89,23.20172,-5.24,-10.46268,182.46,1559,1622,1150,1751,,,,,,,,
462829708,24.42621,0,41.92844,-5.15,2.339099,181.86,1645,1554,1150,1808,,,,,,,,
462932183,-2.120977,0.1,-3.076602,-4.94,11.51949,182.27,1150,1838,1251,1781,,,,,,,,
463033567,4.20643,0.12,17.48558,-4.13,13.09746,183.58,1793,1313,1893,1150,,,,,,,,
463134855,35.22525,1.19,16.92115,-4.81,15.6921,185.07,1647,1317,1150,1843,,,,,,,,
463236546,-14.12674,2.5,-58.86615,-3.63,8.137943,186.49,1432,1502,1730,1414,,,,,,,,
463338311,-20.70121,1.83,-15.32734,-4.05,10.10372,187.44,1528,1622,1150,1949,,,,,,,,
463439398,-34.31212,0.5,-30.03861,-4.96,8.485724,188.1,1254,1697,1276,1901,,,,,,,,
463541787,-0.5316674,-0.63,-11.45788,-5.47,5.419686,188.55,1270,1643,1461,1800,,,,,,,,
463645871,2.816828,-0.5,46.90865,-4.28,2.142745,188.58,1385,1508,1305,1871,,,,,,,,
463746947,-7.298306,-0.45,23.52546,-3.41,-4.340066,188.18,1652,1150,1690,1617,,,,,,,,
463848893,10.92511,-1.21,19.33072,-2.23,-14.33939,187.29,1440,1668,1150,1916,,,,,,,,
463950644,-21.79787,-2.3,21.8552,-1.38,-21.37353,185.81,1524,1346,1714,1626,,,,,,,,
464054622,12.46735,-2.7,-5.37005,-0.68,-16.54351,184.11,1593,1429,1849,1150,,,,,,,,
464156147,-18.99602,-3.29,19.65964,-0.07,-20.33344,182.4,1475,1534,1150,1836,,,,,,,,
464260370,-10.90484,-3.41,-31.76532,-0.9,-22.68208,180.46,1310,1370,1642,1752,,,,,,,,
464361978,-19.67501,-3.56,-4.658643,-0.73,-23.08662,178.42,1150,1683,1162,1827,,,,,,,,
464463510,-9.604459,-4.37,-9.23716,0.52,-23.93511,175.68,1675,1150,1597,1596,,,,,,,,
464564653,-10.71812,-6.03,15.97975,0.06,-35.85624,171.69,1178,1410,1443,1949,,,,,,,,
464671365,-1.834304,-6.57,2.443474,-0.62,-51.7107,165.98,1481,1540,1150,1913,,,,,,,,
464772902,-25.73678,-7.24,-17.05649,-1.61,-83.98296,159.45,1246,1349,1506,1904,,,,,,,,
464875507,-16.72857,-8.79,14.59967,-2.91,-68.27032,152.06,1360,1385,1698,1735,,,,,,,,
464977260,-9.219625,-9.53,-11.9472,-4.8,-95.74645,143.77,1286,1543,1394,1915,,,,,,,,
465079325,-23.50072,-9.37,-45.99692,-6.51,-89.99136,135.07,1399,1497,1447,1819,,,,,,,,
465180729,-8.415209,-8.57,-24.95389,-7.64,-79.5777,126.25,1691,1202,1912,1150,,,,,,,,
465282894,29.82053,-6.79,35.33155,-8.28,-79.50565,117.3,1334,1696,1150,1854,,,,,,,,
465384518,-19.06005,-4.86,-31.47714,-8.5,-72.93102,109.05,1580,1530,1643,1403,,,,,,,,
465486602,-2.416582,-3.11,-0.1120566,-6.59,-58.39143,101.97,1358,1728,1150,1732,,,,,,,,
465588192,4.121264,-1.68,-16.70349,-5.83,-45.37199,96.48,1619,1679,1618,1227,,,,,,,,
465689739,7.933222,-1.25,14.31138,-7.22,-32.00946,92.76,1416,1796,1790,1150,,,,,,,,
465791281,-28.95238,-1.26,-16.27146,-8.05,-28.07911,90.04,1528,1709,1813,1150,,,,,,,,
465892384,9.380286,-0.99,34.35511,-6.76,-13.63411,88.07,1599,1609,1801,1150,,,,,,,,
465993900,14.1952,0.06,-20.17748,-6.48,4.180707,87.72,1660,1625,1399,1479,,,,,,,,
466095651,-7.884682,0.69,-4.891257,-6.91,15.7624,88.93,1565,1665,1790,1150,,,,,,,,
466196752,0.828535,-0.3,5.988994,-6.63,18.58038,90.84,1678,1447,1258,1695,,,,,,,,
466298316,11.31806,-0.18,14.35278,-3.78,24.0526,92.85,1707,1198,1530,1479,,,,,,,,
466399870,-10.09981,1.28,43.03687,1.27,18.31724,94.97,1230,1705,1150,1775,,,,,,,,
466501335,-21.36093,1.45,-37.59989,4.22,30.54894,97.39,1363,1556,1150,1836,,,,,,,,
466602422,8.872458,1,33.61493,8.34,37.41747,100.07,1150,1673,1695,1421,,,,,,,,
466703743,11.51982,1.37,-11.04541,10.65,33.0955,102.84,1150,1768,1467,1759,,,,,,,,
466805178,25.50257,4.25,5.674939,12.02,15.12695,105.31,1150,1752,1377,1775,,,,,,,,
466906930,20.00203,6.31,11.17858,12.18,12.83147,107.88,1150,1770,1523,1802,,,,,,,,
467007980,-23.90651,5.47,-80.16316,7.55,30.87952,109.91,1308,1224,1866,1597,,,,,,,,
467109246,-0.9787936,4.29,-14.2621,2.52,22.32152,111.49,1356,1150,1533,1856,,,,,,,,
467210811,9.974038,2.26,11.07472,-0.45,-6.835646,111.78,1494,1477,1838,1150,,,,,,,,
467312562,16.36486,2.48,-31.79601,-1.12,-25.88698,110.54,1150,1720,1380,1760,,,,,,,,
467413783,23.74898,3.74,52.97469,0.34,-20.02464,108.7,1414,1659,1150,1921,,,,,,,,
467515460,1.884748,4.1,-6.183647,1.01,-17.53209,106.35,1461,1473,1572,1736,,,,,,,,
467616647,6.884611,3.87,16.96745,0.67,-10.03304,104.12,1227,1753,1150,1936,,,,,,,,
467718503,-3.633438,3.69,-44.0992,-1.33,-17.14078,102.14,1436,1565,1756,1504,,,,,,,,
467821952,-10.10488,2.82,40.52281,-1.67,-11.78578,100.8,1504,1477,1508,1711,,,,,,,,
467923582,2.884037,2.14,-46.19831,-2.05,-5.527536,99.89,1407,1591,1840,1150,,,,,,,,
468024968,-8.29028,1.81,16.95445,-1.54,-7.666443,99.43,1179,1666,1646,1529,,,,,,,,
468126243,-2.235259,1.83,3.064822,-0.59,9.370826,99.46,1706,1150,1659,1522,,,,,,,,
468227050,-15.04906,1.96,-15.82043,-0.1,4.84353,99.69,1673,1202,1821,1150,,,,,,,,
468328212,11.59127,1.53,-1.01321,0.41,2.675396,100.09,1598,1413,1807,1150,,,,,,,,
468429768,-18.49755,0.3,42.38614,0,-2.704696,100.38,1424,1501,1864,1286,,,,,,,,
468531650,19.39964,1.27,32.02984,0.13,1.701163,100.48,1697,1159,1820,1150,,,,,,,,
468632925,18.94131,2.25,-7.862504,-0.37,-0.3349169,100.31,1427,1476,1824,1314,,,,,,,,
468733804,-1.175384,2.72,8.871557,-1.73,-6.416816,99.97,1717,1150,1731,1426,,,,,,,,
468835177,2.581994,2.46,5.522172,-2.33,7.353754,99.88,1701,1192,1806,1150,,,,,,,,
468936395,-21.83317,1.43,-39.70062,-3.65,-5.748579,99.76,1172,1627,1713,1457,,,,,,,,
469040205,23.02235,2.18,32.92289,-3.7,-5.416886,99.61,1434,1618,1150,1843,,,,,,,,
469141250,-12.06399,3.55,-34.9907,-2.4,-4.2026,99.33,1716,1150,1619,1626,,,,,,,,
469247808,-29.3334,3.53,-68.61908,-2.07,1.848179,99.16,1586,1417,1806,1150,,,,,,,,
469349367,13.26703,3.2,68.64159,-0.94,2.449598,99.34,1150,1677,1637,1540,,,,,,,,
469450637,-13.04238,2.74,-62.15959,-2.04,1.115534,99.52,1300,1765,1150,1927,,,,,,,,
469552312,8.484177,2.51,34.12957,-2.16,2.932822,99.68,1355,1666,1150,1856,,,,,,,,
469656359,24.15841,2.86,50.62801,-0.74,5.219409,99.8,1554,1350,1822,1306,,,,,,,,
469757639,-28.58477,2.72,-1.339599,0.12,-3.227173,99.69,1150,1766,1783,1435,,,,,,,,
469861547,3.685228,2.44,-2.366704,-0.73,0.997108,99.51,1187,1667,1261,1846,,,,,,,,
469962128,-3.080173,2.52,-78.56084,-3.01,-0.7929812,99.23,1456,1482,1355,1793,,,,,,,,
470063256,-16.6697,2.77,6.578203,-3.06,-9.37192,98.58,1544,1400,1418,1735,,,,,,,,
470164355,0.6274129,2.34,3.355175,-2.73,-7.273856,97.84,1506,1485,1280,1787,,,,,,,,
470265617,-17.96766,2.16,-81.2507,-3.75,-4.732389,97.13,1567,1405,1150,1780,,,,,,,,
470367291,-1.147628,2.23,52.04608,-2.64,-10.89856,96.4,1487,1440,1150,1692,,,,,,,,
470468959,8.486792,2.75,0.4856739,-1.36,-9.828546,95.78,1475,1489,1150,1701,,,,,,,,
470570427,-21.57674,3.26,9.439499,-0.41,-4.939694,95.53,1454,1552,1733,1150,,,,,,,,
470671256,4.881324,3.19,18.19627,-0.35,4.740419,95.73,1438,1585,1400,1666,,,,,,,,
470772542,1.343061,2.86,-54.7013,-1.94,6.747362,96.2,1150,1702,1770,1190,,,,,,,,
470874264,1.595258,2.65,-4.485202,-3.33,1.93683,96.79,1150,1696,1667,1446,,,,,,,,
470975353,-16.46705,1.86,9.688795,-3.92,8.639134,97.6,1150,1662,1664,1462,,,,,,,,
471077366,21.26003,1.45,13.69186,-3.01,10.21525,98.4,1150,1670,1403,1769,,,,,,,,
471178790,10.53202,1.69,29.79531,-3.15,6.605265,99.11,1598,1283,1566,1670,,,,,,,,
471280622,-32.61818,1.97,-58.60176,-4.92,6.533161,99.97,1353,1514,1773,1450,,,,,,,,
471381508,30.03909,2.97,53.64152,-3.42,13.15646,100.81,1150,1721,1271,1799,,,,,,,,
471483275,-11.11459,2.13,-14.6354,-3.04,-2.897486,101.24,1644,1150,1693,1471,,,,,,,,
471584729,-15.62807,1.23,-18.83811,-3.82,-7.3943,101.38,1150,1680,1317,1782,,,,,,,,
471685884,26.98897,1.58,23.70693,-5.47,-2.6496,101.11,1273,1546,1457,1768,,,,,,,,
471787312,-2.767592,1.57,53.51609,-5.08,-11.02543,100.56,1206,1627,1150,1853,,,,,,,,
471888535,-13.9444,1.35,-2.172328,-3.42,-13.44077,100.21,1291,1559,1490,1707,,,,,,,,
471990341,-24.82691,0.92,20.71321,-1.89,-12.66636,99.75,1150,1704,1431,1774,,,,,,,,
472091760,-1.121643,0.46,14.46832,-1.61,-16.5862,99.2,1632,1298,1821,1150,,,,,,,,
472193022,-33.28037,-0.14,-22.34177,-1.77,-9.067419,98.91,1172,1680,1150,1854,,,,,,,,
472294950,7.117706,-0.12,12.42367,-1.44,2.427758,99.06,1168,1649,1211,1843,,,,,,,,
472396304,-13.2908,0.14,-21.56696,-0.25,10.23986,99.15,1522,1431,1688,1547,,,,,,,,
472497868,0.1089348,0.12,-15.42768,-0.87,6.046862,99.38,1592,1426,1830,1150,,,,,,,,
472599200,-8.425957,-0.09,6.711771,-1.43,3.026782,99.68,1558,1327,1699,1536,,,,,,,,
472700597,3.989387,0.53,7.927869,-2.02,2.967188,99.76,1708,1150,1799,1347,,,,,,,,
472802295,-20.93881,0.83,-44.37783,-3.5,-3.745212,99.73,1266,1592,1455,1742,,,,,,,,
472904289,34.38866,1.78,31.65694,-3.07,3.26049,99.58,1332,1675,1150,1818,,,,,,,,
473005390,-17.65015,1.71,10.87534,-2.88,0.1052891,99.41,1347,1611,1150,1874,,,,,,,,
473108160,-2.189464,1.5,16.71899,-2.21,-6.645608,98.97,1339,1626,1636,1607,,,,,,,,
473209555,-9.031517,1.96,-74.3321,-3.62,-2.253261,98.49,1337,1695,1150,1831,,,,,,,,
473310914,-14.45759,2.68,-17.44306,-3.71,-2.84484,97.88,1483,1561,1150,1845,,,,,,,,
473412309,7.8544,3.34,24.76156,-2.41,-8.400167,97.16,1218,1726,1402,1727,,,,,,,,
473513858,7.832618,3.49,-17.27494,-2.29,-2.316234,96.65,1364,1709,1150,1819,,,,,,,,
473615354,-21.32178,3.18,-49.87436,-2.92,0.2730155,96.5,1557,1529,1150,1835,,,,,,,,
473716364,-14.0721,3.77,-31.524,-3.47,1.719043,96.33,1166,1747,1472,1684,,,,,,,,
473817951,-1.310458,4.15,-53.71213,-3.68,-0.1609991,96.05,1150,1756,1300,1745,,,,,,,,
473918963,-23.23041,4.27,-32.71712,-4.06,1.863909,95.85,1444,1592,1677,1431,,,,,,,,
474020531,-4.806839,4.34,-4.87981,-4.52,-2.107841,95.61,1717,1362,1834,1150,,,,,,,,
474121631,-13.94521,4.03,6.216973,-4.69,-2.013319,95.36,1385,1670,1675,1461,,,,,,,,
474223560,-1.366519,3.88,35.34409,-3.92,-8.072176,95.26,1597,1487,1491,1647,,,,,,,,
474325557,30.28213,4.01,82.89964,-3.19,-1.251874,95.4,1697,1348,1654,1494,,,,,,,,
474426913,15.11852,3.91,10.75784,-3.39,1.531588,95.8,1241,1817,1150,1895,,,,,,,,
474528759,8.431333,4.04,9.491482,-3.11,-0.8899466,96.19,1425,1634,1150,1815,,,,,,,,
474629932,9.1064,4.05,-0.6968434,-2.22,1.067008,96.54,1388,1620,1741,1390,,,,,,,,
474730790,-18.83955,2.81,-3.421353,-0.97,9.098278,97.09,1150,1718,1612,1540,,,,,,,,
474831902,-3.488182,1.97,15.85895,0.19,-1.907914,97.59,1150,1796,1422,1762,,,,,,,,
474934168,-4.172184,1.92,-86.98165,-1.1,10.19641,98.27,1740,1150,1710,1493,,,,,,,,
475035624,-25.66157,1.31,-31.98822,-2.63,10.19898,98.93,1595,1423,1807,1150,,,,,,,,
475136970,28.7645,1.67,21.51242,-1.62,6.252043,99.39,1150,1636,1775,1404,,,,,,,,
475238503,4.826959,1.94,18.63264,-1.47,4.669652,99.58,1150,1790,1422,1837,,,,,,,,
475339729,-14.62316,2.78,-18.86647,-2.44,-0.4134894,99.9,1693,1150,1742,1406,,,,,,,,
475441355,30.40272,3.24,40.53634,-1.17,11.63529,100.22,1150,1680,1515,1607,,,,,,,,
475543102,-4.454973,2.1,-18.41011,-0.8,-3.212593,100.31,1458,1438,1509,1725,,,,,,,,
475643944,1.244316,1.9,21.56884,-0.97,1.049865,100.7,1497,1556,1840,1150,,,,,,,,
475745296,-7.46561,1.82,-14.41959,-0.55,15.55342,101.31,1689,1150,1675,1450,,,,,,,,
475846760,11.09438,1.63,-12.68273,-1.03,5.589046,101.72,1150,1696,1402,1717,,,,,,,,
475948637,-19.62772,1.32,-44.83297,-1.68,-5.336174,101.94,1588,1180,1659,1656,,,,,,,,
476049885,8.324291,1.91,15.70782,-2.33,-11.23478,101.73,1545,1283,1657,1655,,,,,,,,
476150872,21.83815,2.77,2.02198,-3.11,-14.06559,100.94,1557,1371,1758,1532,,,,,,,,
476252368,-2.382646,2.82,29.15274,-3.51,-22.96124,99.9,1150,1757,1176,1949,,,,,,,,
476353733,-21.08886,1.97,-45.86747,-3.42,-6.235075,99.03,1694,1307,1819,1150,,,,,,,,
476460327,-25.53428,1.05,-9.854399,-2.26,-2.990499,98.45,1567,1445,1837,1150,,,,,,,,
476561802,1.782686,1.46,26.23262,-0.98,-1.8814,98.33,1423,1543,1628,1556,,,,,,,,
476668312,2.97784,1.9,54.29255,0.88,-8.191561,98.29,1150,1678,1414,1714,,,,,,,,
476769809,-25.93616,1.91,-70.67721,0.06,3.56293,98.2,1723,1150,1625,1532,,,,,,,,
476871340,-23.11242,1.8,-29.8146,-1.27,0.5560819,98.26,1647,1226,1806,1150,,,,,,,,
476973169,15.69264,1.53,-1.695888,-2.2,5.408608,98.41,1689,1226,1802,1150,,,,,,,,
477074366,-35.3881,0.98,-20.38558,-3.47,6.872257,98.81,1188,1651,1150,1837,,,,,,,,
477175654,14.66068,3.28,38.74293,1.34,13.55268,99.67,1201,1193,1150,1289,,,,,,,,
477277366,-7.792125,1.91,-10.06953,1.6,15.80334,100.98,1150,1406,1289,1450,,,,,,,,
477378879,11.97781,1.69,-5.497024,0.19,9.17017,102.31,1150,1188,1323,1157,,,,,,,,
477480540,3.35244,1.2,-2.217589,-1.39,-14.30512,101.53,1150,1245,1226,1221,,,,,,,,
477581782,-12.59059,1.3,-3.366114,-1.17,11.09691,101.23,1150,1243,1226,1223,,,,,,,,
477683371,14.16011,1.99,5.818636,-0.5,0.7798517,101.95,1150,1183,1183,1311,,,,,,,,
477784919,1.275231,1.39,7.074766,-0.98,-7.050804,101.17,1150,1215,1248,1228,,,,,,,,
477885955,-2.943908,1.42,-7.508484,-0.99,5.198021,101.45,1150,1235,1258,1197,,,,,,,,
477987593,1.360793,1.65,-6.582279,-0.8,-9.708238,101.43,1150,1231,1221,1240,,,,,,,,
478089360,1.034359,1.58,7.547353,-0.79,7.445206,101.1,1150,1208,1238,1246,,,,,,,,
478190747,-8.960968,1.48,1.2814,-0.87,-3.274014,101.32,1150,1181,1169,1322,,,,,,,,
478292556,4.388586,1.54,-4.862004,-0.84,-4.414096,100.98,1150,1240,1216,1237,,,,,,,,
478393983,-8.562525,1.44,1.422984,-0.78,3.34403,101.06,1150,1211,1202,1275,,,,,,,,
478495397,7.976008,1.59,-3.819927,-0.79,-6.393116,100.96,1150,1192,1249,1249,,,,,,,,
478596623,-0.8928617,1.54,1.824447,-0.79,6.131622,100.82,1189,1150,1217,1281,,,,,,,,
478698749,-6.280389,1.5,0.2002007,-0.8,-5.829114,100.89,1170,1150,1264,1251,,,,,,,,
478799734,-4.068682,1.52,-8.375238,-0.71,-4.250606,100.63,1222,1150,1217,1253,,,,,,,,
478900536,4.793261,1.62,-1.543231,-0.65,-0.1813779,100.73,1177,1150,1279,1229,,,,,,,,
479001843,9.373447,1.62,5.69348,-0.6,-3.351298,100.61,1150,1201,1261,1228,,,,,,,,
479103389,4.272309,1.57,4.604211,-0.58,4.180814,100.58,1000,1000,1000,1000,,,,,,,,
479203295,3.377448,1.56,-0.4015313,-0.67,-0.6177016,100.58,1000,1000,1000,1000,,,,,,,,
479303500,-1.72978,1.51,-1.931126,-0.66,-1.605504,100.46,1000,1000,1000,1000,,,,,,,,
479403315,-0.5170198,1.55,-0.4033628,-0.65,1.250269,100.59,1000,1000,1000,1000,,,,,,,,
479503326,3.876379,1.6,2.503808,-0.59,-1.399289,100.51,1000,1000,1000,1000,,,,,,,,
479603354,-2.537577,1.55,-1.633442,-0.62,1.969152,100.57,1000,1000,1000,1000,,,,,,,,
479703326,-1.50863,1.56,-0.7903803,-0.61,-0.8186064,100.56,1000,1000,1000,1000,,,,,,,,
479803329,-1.217023,1.6,-0.4750064,-0.61,-0.7708974,100.55,1000,1000,1000,1000,,,,,,,,
479903612,1.059658,1.61,-0.4020481,-0.6,0.2745391,100.64,1000,1000,1000,1000,,,,,,,,
480003744,-0.1525072,1.61,0.2666841,-0.6,-0.6656426,100.58,1000,1000,1000,1000,,,,,,,,
480103616,-1.335672,1.6,-0.4422742,-0.59,0.6419691,100.65,1000,1000,1000,1000,,,,,,,,
480203607,0.766672,1.62,-0.204169,-0.59,-0.9250758,100.61,1000,1000,1000,1000,,,,,,,,
480303530,0.4693183,1.62,-0.3465972,-0.58,0.01123206,100.62,1000,1000,1000,1000,,,,,,,,
480403605,0.004155023,1.62,0.2073475,-0.57,-0.8850235,100.64,1000,1000,1000,1000,,,,,,,,
480503732,-0.0175447,1.62,-1.203972,-0.58,0.5166246,100.65,1000,1000,1000,1000,,,,,,,,
480603777,0.3094777,1.63,-0.2326448,-0.57,0.3517153,100.66,1000,1000,1000,1000,,,,,,,,
480703615,0.3879229,1.64,-0.4570003,-0.56,-0.4157291,100.65,1000,1000,1000,1000,,,,,,,,
480803556,-0.1271288,1.65,-0.04123225,-0.55,0.87245,100.68,1000,1000,1000,1000,,,,,,,,
480903632,0.5558556,1.66,0.252316,-0.53,-0.9130937,100.69,1000,1000,1000,1000,,,,,,,,
481003591,0.403272,1.66,0.361782,-0.53,0.2858858,100.67,1000,1000,1000,1000,,,,,,,,
481103825,-0.1072308,1.66,0.07741373,-0.53,0.06237068,100.72,1000,1000,1000,1000,,,,,,,,
481203599,-0.1018548,1.68,-0.1103152,-0.53,-0.108587,100.67,1000,1000,1000,1000,,,,,,,,
481303586,-0.1049117,1.69,0.02945652,-0.52,0.9584445,100.76,1000,1000,1000,1000,,,,,,,,
481403725,-0.1139417,1.7,-0.05006358,-0.52,-1.796152,100.69,1000,1000,1000,1000,,,,,,,,
